review_id,customer_id,product_id,rating,review_text,sentiment_label,review_date
R00441,C03310,P0016,4,Satisfied with purchase,Positive,2025-05-26
R00442,C03422,P0018,5,Amazing product,Positive,2026-04-07
R00443,C01811,P0018,3,Nothing special,Neutral,2025-05-07
R00444,C02280,P0034,5,Excellent quality,Positive,2024-11-03
R00445,C03164,P0011,5,Excellent quality,Positive,2026-01-05
R00446,C04088,P0010,2,Delivery was late,Negative,2025-06-29
R00447,C03834,P0010,5,Very satisfied,Positive,2024-10-26
R00448,C00296,P0007,3,Nothing special,Neutral,2026-02-09
R00449,C01055,P0003,1,Poor quality,Negative,2024-12-31
R00450,C01691,P0037,3,Okay for the price,Neutral,2025-08-10
R00451,C00161,P0005,5,Amazing product,Positive,2024-10-14
R00452,C00012,P0027,2,Delivery was late,Negative,2025-03-09
R00453,C01897,P0023,3,Average product,Neutral,2025-03-03
R00454,C04221,P0005,4,Good quality,Positive,2025-10-01
R00455,C00941,P0043,5,Excellent quality,Positive,2026-01-14
R00456,C01976,P0043,5,Very satisfied,Positive,2024-08-16
R00457,C02887,P0025,5,Very satisfied,Positive,2024-11-14
R00458,C01238,P0040,5,Highly recommended,Positive,2025-09-24
R00459,C04401,P0029,5,Highly recommended,Positive,2025-04-19
R00460,C02729,P0040,4,Works as expected,Positive,2025-01-25
R00461,C00383,P0043,3,Could be better,Neutral,2025-05-30
R00462,C02757,P0014,3,Average product,Neutral,2024-06-19
R00463,C03066,P0012,4,Works as expected,Positive,2026-01-31
R00464,C03353,P0040,2,Not fully satisfied,Negative,2024-12-09
R00465,C00331,P0008,5,Highly recommended,Positive,2025-09-24
R00466,C00866,P0017,2,Expected better quality,Negative,2026-02-09
R00467,C01615,P0005,4,Works as expected,Positive,2024-12-17
R00468,C00341,P0037,1,Not worth the money,Negative,2025-08-04
R00469,C03359,P0005,4,Satisfied with purchase,Positive,2026-02-03
R00470,C01847,P0023,5,Very satisfied,Positive,2024-10-20
R00471,C02931,P0020,5,Highly recommended,Positive,2024-10-05
R00472,C04060,P0002,4,Nice product,Positive,2025-06-30
R00473,C04816,P0029,1,Terrible experience,Negative,2026-03-28
R00474,C04823,P0022,1,Not worth the money,Negative,2024-06-28
R00475,C04362,P0028,4,Works as expected,Positive,2025-02-22
R00476,C00326,P0028,2,Not fully satisfied,Negative,2025-05-09
R00477,C03300,P0033,1,Very disappointed,Negative,2024-07-10
R00478,C03532,P0026,2,Delivery was late,Negative,2026-04-26
R00479,C03642,P0035,2,Delivery was late,Negative,2026-05-04
R00480,C04308,P0035,5,Highly recommended,Positive,2024-12-25
R00481,C02908,P0008,4,Nice product,Positive,2025-08-06
R00482,C02163,P0010,5,Highly recommended,Positive,2026-03-12
R00483,C02621,P0024,3,Could be better,Neutral,2025-07-26
R00484,C01739,P0011,5,Very satisfied,Positive,2026-03-12
R00485,C00312,P0015,5,Very satisfied,Positive,2026-06-07
R00486,C03083,P0003,2,Delivery was late,Negative,2026-04-24
R00487,C04297,P0008,4,Good quality,Positive,2024-08-06
R00488,C04277,P0007,5,Very satisfied,Positive,2025-06-14
R00489,C02539,P0034,5,Amazing product,Positive,2025-08-29
R00490,C04466,P0036,4,Good quality,Positive,2025-01-19
R00491,C03843,P0012,2,Not fully satisfied,Negative,2025-08-24
R00492,C03620,P0027,2,Expected better quality,Negative,2025-07-28
R00493,C03708,P0017,3,Okay for the price,Neutral,2025-12-09
R00494,C01493,P0019,5,Highly recommended,Positive,2025-03-09
R00495,C03410,P0029,5,Highly recommended,Positive,2024-11-20
R00496,C02385,P0039,4,Works as expected,Positive,2025-10-15
R00497,C03399,P0014,2,Expected better quality,Negative,2025-01-25
R00498,C00309,P0003,2,Delivery was late,Negative,2026-03-23
R00499,C01032,P0010,4,Satisfied with purchase,Positive,2025-10-19
R00500,C00336,P0022,2,Not fully satisfied,Negative,2025-04-25
R00501,C04557,P0029,1,Poor quality,Negative,2024-06-26
R00502,C01606,P0033,4,Satisfied with purchase,Positive,2025-01-04
R00503,C01589,P0041,5,Highly recommended,Positive,2026-01-12
R00504,C02026,P0014,5,Very satisfied,Positive,2026-04-05
R00505,C00379,P0032,3,Nothing special,Neutral,2025-08-16
R00506,C00051,P0015,2,Expected better quality,Negative,2024-07-28
R00507,C03903,P0042,4,Good quality,Positive,2025-04-11
R00508,C04722,P0016,1,Poor quality,Negative,2025-12-23
R00509,C02316,P0009,1,Not worth the money,Negative,2024-09-03
R00510,C01273,P0010,4,Works as expected,Positive,2025-04-15
R00511,C00317,P0003,5,Very satisfied,Positive,2025-12-27
R00512,C04414,P0023,5,Excellent quality,Positive,2024-12-03
R00513,C04865,P0007,1,Poor quality,Negative,2025-07-28
R00514,C04402,P0025,4,Satisfied with purchase,Positive,2025-08-28
R00515,C02168,P0010,2,Delivery was late,Negative,2024-10-18
R00516,C02593,P0026,5,Excellent quality,Positive,2026-01-16
R00517,C02061,P0020,5,Very satisfied,Positive,2026-01-12
R00518,C00525,P0004,1,Not worth the money,Negative,2026-04-22
R00519,C01055,P0041,5,Amazing product,Positive,2024-11-12
R00520,C04423,P0023,1,Terrible experience,Negative,2025-03-18
R00521,C02990,P0014,4,Good quality,Positive,2025-06-05
R00522,C01762,P0016,5,Very satisfied,Positive,2025-06-04
R00523,C04047,P0025,5,Highly recommended,Positive,2024-11-26
R00524,C03471,P0042,4,Nice product,Positive,2025-07-07
R00525,C04401,P0012,5,Worth every penny,Positive,2026-06-05
R00526,C02539,P0015,4,Nice product,Positive,2025-06-08
R00527,C02825,P0018,2,Delivery was late,Negative,2024-12-05
R00528,C02020,P0029,1,Not worth the money,Negative,2026-03-08
R00529,C03544,P0024,5,Amazing product,Positive,2024-12-17
R00530,C01809,P0028,2,Delivery was late,Negative,2025-06-20
R00531,C03230,P0008,5,Highly recommended,Positive,2024-07-02
R00532,C04146,P0028,3,Could be better,Neutral,2025-06-06
R00533,C00691,P0037,2,Delivery was late,Negative,2025-06-16
R00534,C04394,P0038,2,Expected better quality,Negative,2025-09-25
R00535,C04825,P0011,5,Worth every penny,Positive,2024-11-07
R00536,C03796,P0021,1,Very disappointed,Negative,2026-02-18
R00537,C00266,P0001,5,Highly recommended,Positive,2024-11-18
R00538,C02752,P0012,4,Good quality,Positive,2025-03-24
R00539,C00139,P0036,3,Nothing special,Neutral,2026-01-06
R00540,C04362,P0028,5,Very satisfied,Positive,2025-02-22
R00541,C04210,P0012,1,Not worth the money,Negative,2025-08-21
R00542,C01710,P0042,4,Good quality,Positive,2025-10-24
R00543,C02941,P0039,4,Good quality,Positive,2025-07-23
R00544,C00835,P0004,5,Worth every penny,Positive,2025-04-08
R00545,C01447,P0023,5,Excellent quality,Positive,2025-07-08
R00546,C01764,P0025,3,Nothing special,Neutral,2025-01-16
R00547,C00008,P0024,2,Not fully satisfied,Negative,2025-01-18
R00548,C02798,P0001,1,Very disappointed,Negative,2024-06-23
R00549,C01118,P0001,5,Amazing product,Positive,2026-04-26
R00550,C01898,P0041,5,Excellent quality,Positive,2025-02-19
R00551,C04141,P0043,4,Good quality,Positive,2024-08-11
R00552,C02090,P0007,4,Nice product,Positive,2025-05-23
R00553,C02064,P0039,1,Terrible experience,Negative,2025-01-02
R00554,C04779,P0016,3,Could be better,Neutral,2026-03-13
R00555,C02883,P0014,1,Terrible experience,Negative,2026-03-27
R00556,C02492,P0014,4,Satisfied with purchase,Positive,2025-05-04
R00557,C00169,P0008,5,Excellent quality,Positive,2025-01-12
R00558,C01937,P0036,5,Excellent quality,Positive,2025-11-12
R00559,C01676,P0027,5,Amazing product,Positive,2024-12-05
R00560,C04129,P0041,5,Very satisfied,Positive,2025-07-25
R00561,C04933,P0040,5,Highly recommended,Positive,2025-05-12
R00562,C01236,P0007,3,Okay for the price,Neutral,2025-02-06
R00563,C04950,P0033,1,Very disappointed,Negative,2024-12-29
R00564,C01676,P0017,2,Not fully satisfied,Negative,2025-03-17
R00565,C03230,P0021,5,Worth every penny,Positive,2024-07-23
R00566,C02584,P0034,5,Amazing product,Positive,2024-11-26
R00567,C01407,P0035,2,Not fully satisfied,Negative,2026-03-23
R00568,C02646,P0021,3,Nothing special,Neutral,2025-09-06
R00569,C04081,P0016,2,Not fully satisfied,Negative,2025-03-14
R00570,C01147,P0034,5,Worth every penny,Positive,2024-06-28
R00571,C04549,P0004,2,Expected better quality,Negative,2025-10-12
R00572,C03885,P0010,1,Terrible experience,Negative,2024-11-14
R00573,C03712,P0028,4,Good quality,Positive,2025-04-30
R00574,C03066,P0040,5,Highly recommended,Positive,2025-09-10
R00575,C01477,P0029,5,Worth every penny,Positive,2025-10-01
R00576,C00103,P0006,4,Nice product,Positive,2025-07-21
R00577,C02825,P0038,2,Not fully satisfied,Negative,2024-11-03
R00578,C03473,P0021,4,Satisfied with purchase,Positive,2024-12-02
R00579,C04701,P0016,4,Works as expected,Positive,2024-11-14
R00580,C00468,P0021,5,Amazing product,Positive,2025-11-11
R00581,C04559,P0010,5,Excellent quality,Positive,2024-07-26
R00582,C03557,P0023,3,Could be better,Neutral,2025-09-24
R00583,C02666,P0033,5,Highly recommended,Positive,2026-04-15
R00584,C01162,P0017,4,Nice product,Positive,2024-10-27
R00585,C04315,P0010,1,Terrible experience,Negative,2025-11-16
R00586,C03048,P0007,5,Excellent quality,Positive,2026-02-23
R00587,C02580,P0019,5,Very satisfied,Positive,2025-02-08
R00588,C03850,P0038,4,Nice product,Positive,2025-05-13
R00589,C01157,P0015,4,Satisfied with purchase,Positive,2026-05-28
R00590,C00008,P0024,3,Okay for the price,Neutral,2025-01-18
R00591,C04330,P0020,4,Nice product,Positive,2024-07-29
R00592,C04409,P0029,5,Amazing product,Positive,2026-04-11
R00593,C00452,P0040,3,Could be better,Neutral,2026-01-29
R00594,C00452,P0033,4,Works as expected,Positive,2026-02-28
R00595,C04652,P0014,3,Okay for the price,Neutral,2024-11-09
R00596,C00586,P0034,2,Delivery was late,Negative,2025-08-11
R00597,C00459,P0002,2,Not fully satisfied,Negative,2024-11-24
R00598,C03653,P0043,3,Okay for the price,Neutral,2025-04-29
R00599,C01319,P0039,5,Excellent quality,Positive,2025-08-19
R00600,C03659,P0024,1,Not worth the money,Negative,2025-11-22
R00601,C03586,P0027,5,Excellent quality,Positive,2025-08-26
R00602,C00010,P0010,2,Expected better quality,Negative,2024-06-13
R00603,C04334,P0019,3,Average product,Neutral,2024-12-24
R00604,C03174,P0032,4,Good quality,Positive,2024-10-07
R00605,C02324,P0007,1,Very disappointed,Negative,2026-05-23
R00606,C02095,P0010,4,Good quality,Positive,2026-06-09
R00607,C00925,P0033,3,Okay for the price,Neutral,2024-12-04
R00608,C01090,P0027,3,Nothing special,Neutral,2026-05-12
R00609,C03148,P0029,4,Good quality,Positive,2024-12-29
R00610,C03713,P0017,4,Good quality,Positive,2025-03-03
R00611,C03924,P0002,3,Okay for the price,Neutral,2026-04-28
R00612,C00548,P0020,4,Good quality,Positive,2025-02-03
R00613,C03103,P0040,5,Highly recommended,Positive,2025-02-06
R00614,C01379,P0039,5,Worth every penny,Positive,2026-04-25
R00615,C02020,P0029,5,Worth every penny,Positive,2026-03-08
R00616,C03923,P0030,5,Very satisfied,Positive,2024-10-16
R00617,C01342,P0005,3,Okay for the price,Neutral,2025-09-08
R00618,C04953,P0028,3,Okay for the price,Neutral,2025-06-07
R00619,C01249,P0001,4,Works as expected,Positive,2026-01-09
R00620,C01871,P0008,1,Poor quality,Negative,2025-04-26
R00621,C00457,P0027,2,Not fully satisfied,Negative,2025-08-06
R00622,C00837,P0026,5,Excellent quality,Positive,2026-03-23
R00623,C04173,P0029,5,Amazing product,Positive,2025-02-07
R00624,C00767,P0036,4,Works as expected,Positive,2024-11-21
R00625,C03787,P0017,5,Amazing product,Positive,2025-05-14
R00626,C04251,P0005,5,Worth every penny,Positive,2024-12-16
R00627,C02051,P0022,3,Nothing special,Neutral,2025-06-15
R00628,C00952,P0011,3,Nothing special,Neutral,2024-12-08
R00629,C02449,P0013,5,Worth every penny,Positive,2024-10-12
R00630,C02419,P0018,4,Nice product,Positive,2026-01-14
R00631,C04053,P0029,5,Very satisfied,Positive,2024-08-29
R00632,C03815,P0021,3,Nothing special,Neutral,2026-03-28
R00633,C01098,P0036,4,Nice product,Positive,2025-09-02
R00634,C03660,P0020,5,Worth every penny,Positive,2024-12-30
R00635,C01082,P0021,1,Very disappointed,Negative,2025-07-23
R00636,C03154,P0040,4,Nice product,Positive,2025-04-01
R00637,C02225,P0029,5,Amazing product,Positive,2025-09-09
R00638,C01179,P0040,3,Okay for the price,Neutral,2026-02-02
R00639,C02010,P0033,2,Not fully satisfied,Negative,2025-07-01
R00640,C00686,P0008,1,Terrible experience,Negative,2025-12-03
R00641,C02788,P0043,5,Excellent quality,Positive,2024-06-29
R00642,C01332,P0016,5,Very satisfied,Positive,2025-04-01
R00643,C00418,P0007,3,Average product,Neutral,2025-03-04
R00644,C03944,P0016,5,Excellent quality,Positive,2025-04-19
R00645,C00346,P0043,3,Nothing special,Neutral,2026-06-04
R00646,C03597,P0026,4,Works as expected,Positive,2026-03-26
R00647,C01757,P0017,4,Satisfied with purchase,Positive,2025-10-29
R00648,C02942,P0011,5,Worth every penny,Positive,2025-01-13
R00649,C00130,P0017,5,Amazing product,Positive,2025-10-25
R00650,C04066,P0036,5,Very satisfied,Positive,2025-03-10
R00651,C02475,P0013,4,Good quality,Positive,2025-05-17
R00652,C00766,P0004,2,Delivery was late,Negative,2026-03-05
R00653,C02294,P0025,2,Delivery was late,Negative,2025-03-30
R00654,C02858,P0019,4,Good quality,Positive,2025-03-23
R00655,C04839,P0022,5,Excellent quality,Positive,2025-04-28
R00656,C03446,P0019,2,Expected better quality,Negative,2025-05-02
R00657,C01257,P0036,5,Very satisfied,Positive,2026-05-10
R00658,C01938,P0029,2,Not fully satisfied,Negative,2024-11-26
R00659,C03348,P0026,5,Very satisfied,Positive,2025-11-10
R00660,C02687,P0017,5,Very satisfied,Positive,2024-09-28
R00661,C00299,P0014,5,Very satisfied,Positive,2024-07-29
R00662,C03193,P0003,4,Works as expected,Positive,2026-03-20
R00663,C00752,P0019,5,Amazing product,Positive,2025-07-25
R00664,C02267,P0028,5,Very satisfied,Positive,2026-04-12
R00665,C04182,P0003,4,Good quality,Positive,2025-05-11
R00666,C01914,P0014,3,Average product,Neutral,2025-01-02
R00667,C01512,P0016,3,Nothing special,Neutral,2025-01-23
R00668,C00145,P0021,1,Very disappointed,Negative,2024-07-17
R00669,C00731,P0015,5,Amazing product,Positive,2024-11-16
R00670,C01994,P0018,5,Very satisfied,Positive,2024-12-07
R00671,C03576,P0028,4,Good quality,Positive,2025-04-16
R00672,C00812,P0014,5,Very satisfied,Positive,2025-10-23
R00673,C01869,P0031,4,Works as expected,Positive,2024-07-18
R00674,C03564,P0004,5,Excellent quality,Positive,2024-12-04
R00675,C00947,P0007,5,Amazing product,Positive,2026-03-17
R00676,C02417,P0019,5,Worth every penny,Positive,2024-07-30
R00677,C02203,P0020,5,Worth every penny,Positive,2025-07-15
R00678,C04959,P0016,5,Highly recommended,Positive,2026-04-10
R00679,C02196,P0033,4,Nice product,Positive,2024-11-26
R00680,C03869,P0014,3,Okay for the price,Neutral,2026-06-02
R00681,C04501,P0010,4,Good quality,Positive,2025-03-26
R00682,C03193,P0031,2,Expected better quality,Negative,2025-09-08
R00683,C01400,P0042,5,Excellent quality,Positive,2025-02-21
R00684,C02438,P0004,4,Works as expected,Positive,2024-12-29
R00685,C02222,P0005,3,Could be better,Neutral,2025-04-27
R00686,C02591,P0004,1,Poor quality,Negative,2026-05-18
R00687,C02941,P0033,5,Excellent quality,Positive,2026-05-02
R00688,C01853,P0040,3,Average product,Neutral,2026-04-09
R00689,C04846,P0007,1,Poor quality,Negative,2025-02-02
R00690,C02930,P0035,4,Works as expected,Positive,2025-04-11
R00691,C04918,P0030,4,Works as expected,Positive,2025-11-11
R00692,C04670,P0004,1,Poor quality,Negative,2025-07-12
R00693,C00643,P0020,1,Not worth the money,Negative,2024-10-15
R00694,C00181,P0032,4,Nice product,Positive,2025-07-03
R00695,C04066,P0029,4,Works as expected,Positive,2025-07-27
R00696,C04329,P0035,4,Works as expected,Positive,2025-07-25
R00697,C02493,P0032,5,Amazing product,Positive,2026-05-15
R00698,C03735,P0041,5,Worth every penny,Positive,2025-10-20
R00699,C04547,P0042,3,Okay for the price,Neutral,2025-01-14
R00700,C02924,P0003,1,Very disappointed,Negative,2025-05-25
R00701,C01276,P0018,5,Highly recommended,Positive,2025-12-24
R00702,C02513,P0030,2,Delivery was late,Negative,2025-04-21
R00703,C03952,P0006,5,Very satisfied,Positive,2024-08-14
R00704,C02329,P0026,3,Average product,Neutral,2025-07-10
R00705,C04717,P0020,5,Very satisfied,Positive,2025-07-25
R00706,C00590,P0038,2,Expected better quality,Negative,2025-12-04
R00707,C04452,P0019,5,Worth every penny,Positive,2026-03-15
R00708,C01317,P0007,3,Average product,Neutral,2026-01-04
R00709,C04185,P0014,1,Poor quality,Negative,2026-03-22
R00710,C03646,P0025,5,Excellent quality,Positive,2025-04-05
R00711,C00056,P0006,5,Amazing product,Positive,2025-12-20
R00712,C00489,P0040,4,Nice product,Positive,2025-11-28
R00713,C01968,P0011,5,Very satisfied,Positive,2025-10-24
R00714,C03398,P0003,2,Expected better quality,Negative,2024-10-16
R00715,C01618,P0022,5,Excellent quality,Positive,2024-08-31
R00716,C00921,P0034,3,Okay for the price,Neutral,2024-06-19
R00717,C00015,P0006,3,Average product,Neutral,2026-02-24
R00718,C01750,P0015,5,Excellent quality,Positive,2026-02-07
R00719,C00478,P0020,2,Not fully satisfied,Negative,2024-11-25
R00720,C01695,P0002,4,Satisfied with purchase,Positive,2026-05-24
R00721,C00423,P0034,4,Works as expected,Positive,2025-12-16
R00722,C04683,P0038,1,Poor quality,Negative,2025-08-10
R00723,C03614,P0019,3,Okay for the price,Neutral,2026-05-29
R00724,C01281,P0028,3,Okay for the price,Neutral,2025-06-22
R00725,C01268,P0005,4,Good quality,Positive,2026-03-06
R00726,C00391,P0019,5,Very satisfied,Positive,2026-04-19
R00727,C01770,P0024,3,Could be better,Neutral,2025-05-03
R00728,C04557,P0029,4,Nice product,Positive,2024-06-26
R00729,C01737,P0003,5,Very satisfied,Positive,2024-07-27
R00730,C02245,P0027,4,Nice product,Positive,2025-11-21
R00731,C02111,P0036,4,Nice product,Positive,2025-11-09
R00732,C04531,P0024,4,Good quality,Positive,2026-05-12
R00733,C00564,P0002,4,Satisfied with purchase,Positive,2025-01-13
R00734,C00971,P0011,4,Works as expected,Positive,2024-07-23
R00735,C00771,P0029,4,Good quality,Positive,2025-12-07
R00736,C03140,P0020,5,Excellent quality,Positive,2025-03-06
R00737,C02778,P0042,4,Nice product,Positive,2026-03-11
R00738,C04851,P0013,5,Highly recommended,Positive,2025-09-07
R00739,C00131,P0029,3,Average product,Neutral,2024-09-30
R00740,C01648,P0008,5,Worth every penny,Positive,2026-03-04
R00741,C04432,P0027,3,Nothing special,Neutral,2025-06-24
R00742,C01477,P0026,5,Amazing product,Positive,2026-03-22
R00743,C04650,P0016,5,Amazing product,Positive,2025-08-13
R00744,C02613,P0015,5,Worth every penny,Positive,2024-11-03
R00745,C03020,P0007,4,Satisfied with purchase,Positive,2026-03-20
R00746,C04766,P0016,4,Good quality,Positive,2025-12-19
R00747,C03270,P0021,5,Worth every penny,Positive,2024-10-21
R00748,C03070,P0036,2,Expected better quality,Negative,2026-03-11
R00749,C01283,P0024,3,Okay for the price,Neutral,2025-04-15
R00750,C03966,P0035,5,Worth every penny,Positive,2025-06-30
R00751,C01981,P0015,2,Delivery was late,Negative,2024-11-25
R00752,C02115,P0012,5,Worth every penny,Positive,2024-07-26
R00753,C04789,P0002,3,Okay for the price,Neutral,2024-08-13
R00754,C02296,P0011,5,Highly recommended,Positive,2025-03-16
R00755,C04033,P0030,1,Very disappointed,Negative,2024-07-11
R00756,C04533,P0016,1,Very disappointed,Negative,2024-06-20
R00757,C04591,P0043,4,Works as expected,Positive,2025-09-27
R00758,C04192,P0016,2,Expected better quality,Negative,2024-06-12
R00759,C00441,P0029,5,Highly recommended,Positive,2024-12-21
