event_id,customer_id,event_type,event_date,device_type,traffic_source
E00482,C04719,Visit,2025-03-19,Tablet,Google
E00483,C04464,Visit,2025-09-30,Mobile,Facebook
E00484,C03436,Purchase,2026-01-12,Desktop,Direct
E00485,C00478,Product View,2025-08-07,Mobile,Instagram
E00486,C04540,Visit,2024-08-15,Mobile,Direct
E00487,C03159,Add To Cart,2025-09-29,Tablet,Direct
E00488,C02154,Checkout,2026-01-12,Tablet,Instagram
E00489,C01316,Checkout,2024-09-27,Mobile,Instagram
E00490,C01266,Product View,2024-11-20,Desktop,Direct
E00491,C03391,Visit,2024-11-24,Mobile,Facebook
E00492,C04174,Checkout,2025-09-11,Tablet,Google
E00493,C02806,Purchase,2025-03-06,Mobile,Direct
E00494,C01559,Checkout,2025-07-03,Mobile,Google
E00495,C01743,Add To Cart,2026-04-29,Desktop,Google
E00496,C00593,Checkout,2025-02-17,Mobile,Direct
E00497,C00231,Add To Cart,2025-08-02,Desktop,Direct
E00498,C02521,Visit,2025-03-18,Mobile,Facebook
E00499,C03747,Product View,2025-01-11,Tablet,Facebook
E00500,C00586,Visit,2025-07-02,Desktop,Instagram
E00501,C01559,Visit,2025-11-23,Desktop,Facebook
E00502,C04799,Product View,2025-07-06,Mobile,Google
E00503,C01139,Visit,2024-10-29,Tablet,Direct
E00504,C00730,Product View,2024-10-01,Mobile,Google
E00505,C03585,Visit,2026-02-22,Mobile,Google
E00506,C01265,Visit,2026-03-28,Desktop,Direct
E00507,C02603,Checkout,2025-03-21,Tablet,Instagram
E00508,C02708,Visit,2025-10-07,Desktop,Facebook
E00509,C04696,Visit,2024-11-04,Desktop,Direct
E00510,C02757,Add To Cart,2025-01-28,Desktop,Instagram
E00511,C03006,Visit,2024-09-05,Mobile,Direct
E00512,C04147,Checkout,2025-02-14,Desktop,Google
E00513,C03523,Checkout,2024-12-11,Tablet,Google
E00514,C04405,Checkout,2025-07-31,Mobile,Direct
E00515,C00756,Visit,2026-03-04,Tablet,Google
E00516,C01474,Add To Cart,2025-04-13,Desktop,Google
E00517,C02033,Add To Cart,2025-07-15,Tablet,Facebook
E00518,C03644,Product View,2024-08-04,Desktop,Facebook
E00519,C02399,Product View,2025-06-26,Tablet,Instagram
E00520,C00456,Add To Cart,2025-09-26,Tablet,Google
E00521,C01911,Product View,2025-12-01,Desktop,Google
E00522,C04308,Add To Cart,2025-02-10,Mobile,Facebook
E00523,C00586,Purchase,2025-01-11,Mobile,Instagram
E00524,C04106,Purchase,2025-08-18,Desktop,Facebook
E00525,C00611,Visit,2026-04-26,Mobile,Facebook
E00526,C01683,Add To Cart,2024-12-23,Tablet,Facebook
E00527,C04611,Product View,2025-02-28,Desktop,Facebook
E00528,C04439,Purchase,2025-10-07,Desktop,Google
E00529,C03761,Visit,2024-06-22,Tablet,Instagram
E00530,C00140,Visit,2025-05-01,Desktop,Google
E00531,C01969,Visit,2024-08-11,Tablet,Instagram
E00532,C00981,Add To Cart,2024-12-04,Mobile,Facebook
E00533,C01733,Add To Cart,2025-11-23,Desktop,Google
E00534,C00425,Visit,2024-12-11,Mobile,Google
E00535,C04141,Visit,2025-07-03,Desktop,Instagram
E00536,C02287,Visit,2025-03-08,Mobile,Facebook
E00537,C02594,Visit,2026-01-17,Desktop,Google
E00538,C00422,Product View,2026-02-27,Mobile,Direct
E00539,C00027,Visit,2025-01-30,Tablet,Google
E00540,C01551,Add To Cart,2025-07-14,Desktop,Google
E00541,C04558,Visit,2026-06-01,Tablet,Direct
E00542,C02034,Product View,2025-09-09,Mobile,Direct
E00543,C03454,Checkout,2026-03-03,Mobile,Direct
E00544,C00365,Purchase,2025-11-28,Mobile,Direct
E00545,C04840,Product View,2025-11-09,Mobile,Google
E00546,C01560,Product View,2025-05-02,Tablet,Direct
E00547,C02630,Purchase,2024-10-30,Desktop,Direct
E00548,C04455,Visit,2025-07-29,Tablet,Google
E00549,C02226,Product View,2025-02-03,Desktop,Facebook
E00550,C02547,Product View,2024-06-16,Desktop,Google
E00551,C04697,Visit,2025-03-18,Tablet,Instagram
E00552,C03285,Visit,2025-09-11,Desktop,Facebook
E00553,C03313,Visit,2025-11-08,Tablet,Google
E00554,C02630,Visit,2024-06-29,Desktop,Instagram
E00555,C04064,Visit,2024-12-29,Tablet,Instagram
E00556,C03490,Add To Cart,2024-07-23,Mobile,Direct
E00557,C04887,Visit,2025-07-11,Mobile,Google
E00558,C01507,Checkout,2025-06-12,Mobile,Facebook
E00559,C01151,Add To Cart,2025-11-29,Desktop,Direct
E00560,C03209,Product View,2024-08-21,Mobile,Direct
E00561,C04958,Product View,2025-01-03,Mobile,Instagram
E00562,C04980,Visit,2025-02-12,Desktop,Instagram
E00563,C00841,Add To Cart,2025-07-02,Mobile,Facebook
E00564,C00972,Visit,2025-03-11,Tablet,Instagram
E00565,C04691,Visit,2025-12-06,Desktop,Google
E00566,C04658,Visit,2024-10-04,Tablet,Facebook
E00567,C00298,Visit,2026-01-15,Tablet,Instagram
E00568,C00426,Product View,2024-11-18,Mobile,Google
E00569,C00890,Purchase,2025-11-03,Tablet,Direct
E00570,C01902,Add To Cart,2026-05-25,Desktop,Instagram
E00571,C04152,Add To Cart,2025-05-29,Desktop,Instagram
E00572,C03410,Checkout,2025-03-28,Desktop,Facebook
E00573,C00110,Product View,2024-06-11,Mobile,Instagram
E00574,C04371,Visit,2025-02-03,Desktop,Instagram
E00575,C04223,Visit,2024-09-08,Mobile,Google
E00576,C04168,Purchase,2025-06-25,Desktop,Facebook
E00577,C01752,Purchase,2025-03-12,Tablet,Instagram
E00578,C02683,Add To Cart,2024-12-11,Tablet,Google
E00579,C04357,Product View,2026-06-05,Tablet,Facebook
E00580,C03014,Checkout,2025-02-27,Tablet,Instagram
E00581,C03190,Visit,2024-09-22,Tablet,Direct
E00582,C04289,Product View,2025-05-15,Desktop,Google
E00583,C00447,Visit,2025-04-05,Mobile,Instagram
E00584,C00450,Visit,2024-12-25,Desktop,Facebook
E00585,C00375,Add To Cart,2024-08-01,Desktop,Direct
E00586,C02749,Add To Cart,2025-12-12,Desktop,Direct
E00587,C03805,Visit,2026-05-20,Mobile,Direct
E00588,C02835,Visit,2025-12-23,Tablet,Direct
E00589,C03576,Product View,2025-12-10,Tablet,Google
E00590,C04107,Product View,2025-04-06,Desktop,Direct
E00591,C00446,Checkout,2025-08-08,Desktop,Google
E00592,C04115,Product View,2026-02-20,Mobile,Direct
E00593,C03925,Purchase,2025-12-23,Desktop,Facebook
E00594,C01008,Add To Cart,2025-03-08,Tablet,Instagram
E00595,C02119,Add To Cart,2024-09-24,Mobile,Google
E00596,C04437,Purchase,2025-08-02,Tablet,Direct
E00597,C02155,Product View,2025-06-21,Tablet,Google
E00598,C03600,Visit,2024-07-05,Mobile,Google
E00599,C03181,Add To Cart,2025-01-20,Desktop,Instagram
E00600,C01285,Checkout,2024-08-18,Tablet,Direct
E00601,C04971,Checkout,2024-09-20,Mobile,Facebook
E00602,C04064,Checkout,2024-08-12,Tablet,Facebook
E00603,C04957,Product View,2026-02-17,Mobile,Direct
E00604,C04654,Product View,2024-07-08,Mobile,Instagram
E00605,C01463,Visit,2025-01-07,Tablet,Instagram
E00606,C01158,Add To Cart,2024-12-04,Mobile,Instagram
E00607,C01527,Product View,2024-07-19,Desktop,Direct
E00608,C03760,Visit,2025-06-20,Mobile,Facebook
E00609,C01793,Checkout,2026-01-24,Desktop,Facebook
E00610,C02985,Checkout,2024-11-15,Desktop,Instagram
E00611,C01049,Purchase,2025-10-26,Tablet,Google
E00612,C02025,Visit,2024-07-22,Mobile,Google
E00613,C00294,Visit,2024-10-04,Tablet,Facebook
E00614,C04204,Purchase,2025-08-17,Mobile,Google
E00615,C01397,Purchase,2025-11-16,Desktop,Instagram
E00616,C01770,Add To Cart,2024-09-16,Mobile,Direct
E00617,C00012,Visit,2025-12-25,Tablet,Facebook
E00618,C02747,Add To Cart,2024-08-11,Mobile,Instagram
E00619,C04787,Visit,2025-07-25,Tablet,Google
E00620,C02915,Add To Cart,2024-09-28,Tablet,Instagram
E00621,C00759,Visit,2025-11-13,Mobile,Instagram
E00622,C04708,Visit,2024-09-20,Mobile,Facebook
E00623,C03407,Visit,2025-01-21,Tablet,Facebook
E00624,C03757,Purchase,2026-02-11,Mobile,Google
E00625,C03559,Product View,2025-04-25,Tablet,Instagram
E00626,C04909,Product View,2026-01-16,Desktop,Google
E00627,C03628,Checkout,2024-12-30,Desktop,Instagram
E00628,C02714,Purchase,2025-04-29,Desktop,Direct
E00629,C01533,Add To Cart,2026-03-28,Mobile,Direct
E00630,C04663,Visit,2026-02-18,Tablet,Google
E00631,C00913,Product View,2025-09-24,Mobile,Instagram
E00632,C02718,Visit,2025-06-05,Desktop,Facebook
E00633,C03146,Checkout,2025-10-08,Tablet,Facebook
E00634,C03485,Product View,2025-11-15,Desktop,Google
E00635,C04100,Visit,2024-10-18,Mobile,Google
E00636,C00423,Visit,2024-08-02,Mobile,Facebook
E00637,C03040,Product View,2026-04-04,Tablet,Google
E00638,C00829,Product View,2026-01-28,Mobile,Facebook
E00639,C04302,Product View,2025-07-25,Desktop,Direct
E00640,C02844,Visit,2025-07-30,Desktop,Direct
E00641,C00958,Purchase,2024-09-21,Desktop,Google
E00642,C01742,Add To Cart,2024-08-18,Mobile,Instagram
E00643,C03416,Add To Cart,2025-04-17,Tablet,Facebook
E00644,C04291,Checkout,2026-02-25,Tablet,Google
E00645,C01159,Add To Cart,2026-01-26,Desktop,Facebook
E00646,C04517,Add To Cart,2026-02-07,Mobile,Direct
E00647,C03582,Purchase,2024-12-08,Mobile,Instagram
E00648,C04209,Product View,2025-01-22,Desktop,Instagram
E00649,C03592,Visit,2025-04-16,Tablet,Direct
E00650,C02453,Visit,2024-10-17,Tablet,Google
E00651,C00300,Add To Cart,2024-10-20,Tablet,Instagram
E00652,C01393,Purchase,2026-04-02,Mobile,Instagram
E00653,C03148,Purchase,2025-04-22,Tablet,Facebook
E00654,C01336,Product View,2025-08-23,Tablet,Facebook
E00655,C02031,Purchase,2026-06-03,Desktop,Direct
E00656,C04863,Visit,2026-02-17,Mobile,Direct
E00657,C03563,Add To Cart,2024-08-01,Tablet,Direct
E00658,C02550,Visit,2026-02-21,Desktop,Instagram
E00659,C01030,Product View,2024-10-19,Tablet,Facebook
E00660,C01098,Visit,2026-02-04,Mobile,Direct
E00661,C03356,Visit,2025-11-03,Tablet,Instagram
E00662,C00724,Purchase,2026-01-10,Mobile,Facebook
E00663,C04558,Visit,2025-07-06,Mobile,Facebook
E00664,C02776,Product View,2025-06-21,Desktop,Direct
E00665,C01207,Checkout,2025-06-18,Tablet,Direct
E00666,C02127,Product View,2025-10-25,Desktop,Direct
E00667,C03341,Product View,2025-04-05,Tablet,Facebook
E00668,C00176,Purchase,2024-11-19,Tablet,Facebook
E00669,C04253,Checkout,2025-03-20,Mobile,Direct
E00670,C04880,Product View,2024-09-15,Mobile,Google
E00671,C02882,Add To Cart,2024-10-02,Mobile,Google
E00672,C00850,Visit,2025-06-02,Tablet,Instagram
E00673,C04023,Checkout,2025-02-19,Tablet,Direct
E00674,C00541,Product View,2024-12-20,Tablet,Direct
E00675,C01744,Visit,2025-03-16,Desktop,Instagram
E00676,C03418,Visit,2025-03-28,Tablet,Direct
E00677,C02070,Checkout,2024-11-09,Desktop,Google
E00678,C04659,Checkout,2026-02-09,Mobile,Direct
E00679,C01541,Visit,2025-11-25,Mobile,Instagram
E00680,C02652,Purchase,2025-10-29,Mobile,Direct
E00681,C02557,Purchase,2025-12-31,Tablet,Direct
E00682,C03970,Product View,2026-04-03,Mobile,Google
E00683,C02332,Product View,2025-03-17,Tablet,Direct
E00684,C01646,Add To Cart,2024-11-05,Desktop,Instagram
E00685,C00080,Product View,2025-11-16,Desktop,Facebook
E00686,C01541,Visit,2025-11-09,Mobile,Instagram
E00687,C03276,Visit,2025-06-07,Mobile,Instagram
E00688,C01990,Add To Cart,2024-06-20,Mobile,Google
E00689,C01819,Visit,2024-10-08,Tablet,Direct
E00690,C02417,Product View,2025-09-24,Tablet,Google
E00691,C00963,Checkout,2024-09-18,Mobile,Direct
E00692,C02099,Add To Cart,2025-03-21,Mobile,Direct
E00693,C03453,Product View,2026-02-09,Tablet,Direct
E00694,C04886,Product View,2026-04-10,Tablet,Facebook
E00695,C02460,Product View,2024-07-14,Mobile,Google
E00696,C01071,Add To Cart,2026-03-06,Tablet,Google
E00697,C01563,Add To Cart,2026-01-21,Desktop,Instagram
E00698,C00883,Purchase,2024-07-22,Desktop,Google
E00699,C02660,Add To Cart,2025-07-29,Tablet,Instagram
E00700,C00735,Product View,2026-04-23,Desktop,Facebook
E00701,C03128,Visit,2026-02-04,Tablet,Google
E00702,C00652,Visit,2024-11-09,Mobile,Facebook
E00703,C04525,Visit,2025-03-31,Mobile,Facebook
E00704,C01138,Add To Cart,2025-06-05,Desktop,Instagram
E00705,C00225,Product View,2024-11-27,Tablet,Google
E00706,C03761,Product View,2025-11-17,Mobile,Facebook
E00707,C01242,Add To Cart,2026-04-04,Tablet,Direct
E00708,C01550,Product View,2025-06-05,Tablet,Direct
E00709,C02301,Visit,2026-04-18,Mobile,Facebook
E00710,C00372,Visit,2026-02-08,Tablet,Instagram
E00711,C02900,Visit,2025-04-16,Desktop,Instagram
E00712,C02991,Visit,2024-10-14,Tablet,Google
E00713,C00102,Add To Cart,2026-04-07,Tablet,Instagram
E00714,C01073,Visit,2026-04-20,Mobile,Facebook
E00715,C02897,Visit,2025-10-25,Mobile,Google
E00716,C03681,Add To Cart,2025-07-05,Desktop,Instagram
E00717,C04339,Purchase,2025-06-19,Tablet,Direct
E00718,C00368,Purchase,2025-04-09,Desktop,Facebook
E00719,C04007,Add To Cart,2026-03-22,Tablet,Google
E00720,C01193,Visit,2024-06-10,Desktop,Instagram
E00721,C03336,Add To Cart,2025-11-08,Mobile,Facebook
E00722,C02889,Product View,2024-10-10,Mobile,Google
E00723,C00513,Checkout,2025-02-24,Mobile,Instagram
E00724,C04468,Checkout,2025-05-14,Mobile,Facebook
E00725,C01427,Product View,2025-04-16,Tablet,Facebook
E00726,C01611,Product View,2025-04-04,Desktop,Instagram
E00727,C01516,Product View,2024-11-17,Tablet,Instagram
E00728,C04689,Visit,2025-04-03,Tablet,Direct
E00729,C00914,Product View,2024-09-07,Tablet,Google
E00730,C01487,Visit,2025-09-16,Desktop,Direct
E00731,C04104,Visit,2025-12-04,Mobile,Direct
E00732,C04310,Add To Cart,2026-06-07,Tablet,Instagram
E00733,C02895,Visit,2026-05-31,Tablet,Google
E00734,C04321,Visit,2025-02-17,Mobile,Facebook
E00735,C00049,Visit,2025-01-21,Desktop,Instagram
E00736,C02806,Checkout,2025-03-04,Mobile,Google
E00737,C01884,Checkout,2026-03-05,Tablet,Instagram
E00738,C03019,Visit,2025-03-08,Tablet,Direct
E00739,C00264,Product View,2024-12-20,Mobile,Google
E00740,C01384,Product View,2025-11-30,Tablet,Direct
E00741,C00280,Product View,2025-08-07,Desktop,Google
E00742,C01935,Purchase,2024-10-25,Tablet,Instagram
E00743,C01382,Visit,2025-11-27,Mobile,Google
E00744,C03613,Product View,2024-07-06,Desktop,Instagram
E00745,C00325,Add To Cart,2025-08-11,Mobile,Direct
E00746,C03702,Visit,2025-01-20,Tablet,Direct
E00747,C00388,Product View,2025-06-13,Mobile,Google
E00748,C04213,Visit,2024-07-17,Tablet,Facebook
E00749,C04637,Add To Cart,2024-10-17,Desktop,Direct
E00750,C02580,Product View,2026-04-29,Mobile,Instagram
E00751,C00817,Visit,2024-12-16,Tablet,Google
E00752,C04136,Checkout,2025-07-09,Desktop,Direct
E00753,C00006,Visit,2024-08-05,Desktop,Instagram
E00754,C01230,Checkout,2026-03-31,Tablet,Google
E00755,C01550,Visit,2026-01-31,Desktop,Facebook
E00756,C04264,Purchase,2024-10-09,Tablet,Direct
E00757,C03153,Checkout,2025-08-01,Tablet,Direct
E00758,C04496,Visit,2026-01-14,Desktop,Direct
E00759,C04010,Checkout,2025-08-02,Mobile,Direct
E00760,C01641,Purchase,2026-01-16,Desktop,Facebook
E00761,C01579,Product View,2026-04-07,Mobile,Direct
E00762,C00427,Visit,2025-10-07,Desktop,Instagram
E00763,C01776,Visit,2024-10-20,Tablet,Direct
E00764,C02301,Visit,2026-04-25,Mobile,Google
E00765,C00336,Checkout,2024-08-09,Desktop,Facebook
E00766,C04369,Visit,2025-01-04,Desktop,Instagram
E00767,C00842,Purchase,2025-06-16,Mobile,Direct
E00768,C02895,Visit,2025-03-04,Tablet,Instagram
E00769,C04531,Visit,2025-08-08,Desktop,Google
E00770,C04770,Product View,2026-01-24,Tablet,Facebook
E00771,C01704,Visit,2026-05-09,Mobile,Facebook
E00772,C01582,Product View,2025-10-28,Desktop,Facebook
E00773,C04465,Product View,2024-07-10,Tablet,Facebook
E00774,C00423,Product View,2024-12-22,Desktop,Direct
E00775,C04053,Add To Cart,2024-08-07,Desktop,Instagram
E00776,C04675,Visit,2026-01-18,Desktop,Direct
E00777,C00741,Product View,2025-06-05,Desktop,Direct
E00778,C02818,Visit,2025-04-27,Desktop,Google
E00779,C00259,Purchase,2026-06-05,Desktop,Facebook
E00780,C01357,Visit,2025-08-10,Desktop,Instagram
E00781,C01080,Purchase,2025-04-06,Mobile,Direct
E00782,C01525,Add To Cart,2025-11-22,Tablet,Facebook
E00783,C02918,Visit,2024-09-14,Desktop,Facebook
E00784,C03386,Purchase,2024-12-27,Tablet,Google
E00785,C03922,Visit,2024-11-05,Desktop,Facebook
E00786,C02635,Visit,2025-08-29,Mobile,Google
E00787,C03631,Visit,2025-06-03,Tablet,Facebook
E00788,C01153,Product View,2025-01-29,Tablet,Direct
E00789,C00202,Product View,2025-11-04,Mobile,Instagram
E00790,C02111,Visit,2025-05-30,Tablet,Facebook
E00791,C02761,Product View,2025-06-04,Desktop,Direct
E00792,C04504,Product View,2024-10-07,Mobile,Google
E00793,C02919,Visit,2024-06-28,Tablet,Direct
E00794,C04026,Product View,2026-01-08,Mobile,Facebook
E00795,C04663,Product View,2025-10-04,Mobile,Instagram
E00796,C00898,Visit,2024-08-20,Mobile,Instagram
E00797,C03096,Add To Cart,2025-05-28,Tablet,Google
E00798,C02441,Visit,2024-12-30,Desktop,Google
E00799,C01419,Visit,2025-01-13,Desktop,Facebook
E00800,C01415,Visit,2024-11-24,Desktop,Instagram
E00801,C01051,Visit,2024-06-27,Mobile,Facebook
E00802,C02783,Visit,2025-12-07,Tablet,Instagram
E00803,C01707,Visit,2026-05-08,Tablet,Instagram
E00804,C03207,Purchase,2025-05-02,Tablet,Google
E00805,C01596,Product View,2026-03-27,Tablet,Google
E00806,C02587,Visit,2025-03-19,Desktop,Google
E00807,C01073,Visit,2024-07-08,Mobile,Google
E00808,C01370,Product View,2026-06-01,Tablet,Direct
E00809,C00941,Visit,2026-04-06,Mobile,Direct
E00810,C00932,Visit,2024-10-28,Tablet,Facebook
E00811,C01018,Checkout,2024-11-20,Tablet,Google
E00812,C01553,Visit,2024-08-04,Desktop,Direct
E00813,C03457,Purchase,2026-03-03,Tablet,Direct
E00814,C04130,Visit,2026-04-11,Tablet,Facebook
E00815,C02852,Add To Cart,2025-12-27,Tablet,Google
E00816,C03604,Visit,2025-05-30,Desktop,Facebook
E00817,C00316,Add To Cart,2025-03-09,Tablet,Facebook
E00818,C02383,Purchase,2025-11-26,Tablet,Google
E00819,C03360,Checkout,2025-03-09,Desktop,Google
E00820,C03469,Visit,2026-03-08,Desktop,Direct
E00821,C04981,Product View,2025-10-16,Desktop,Google
E00822,C01119,Product View,2025-02-13,Tablet,Google
E00823,C00741,Visit,2024-06-19,Mobile,Facebook
E00824,C03980,Product View,2026-03-31,Tablet,Google
E00825,C01461,Product View,2024-11-15,Tablet,Instagram
E00826,C02983,Add To Cart,2026-05-25,Desktop,Google
E00827,C03377,Product View,2025-04-17,Mobile,Direct
E00828,C02705,Checkout,2024-12-30,Desktop,Instagram
E00829,C03504,Visit,2025-04-14,Mobile,Direct
E00830,C00780,Product View,2025-12-01,Tablet,Facebook
E00831,C03204,Product View,2024-09-29,Mobile,Direct
E00832,C04078,Visit,2025-09-28,Tablet,Direct
E00833,C02427,Visit,2024-12-26,Mobile,Direct
E00834,C02350,Product View,2025-05-25,Tablet,Google
E00835,C00208,Product View,2024-09-17,Mobile,Google
E00836,C04079,Product View,2025-06-30,Tablet,Google
E00837,C01406,Add To Cart,2024-10-20,Mobile,Instagram
E00838,C03574,Visit,2025-02-17,Mobile,Instagram
E00839,C04409,Purchase,2025-01-27,Desktop,Facebook
E00840,C02887,Visit,2025-01-29,Tablet,Google
E00841,C04699,Product View,2024-11-11,Tablet,Facebook
E00842,C00956,Product View,2025-08-21,Mobile,Instagram
E00843,C04957,Visit,2026-04-09,Desktop,Facebook
E00844,C00005,Product View,2025-06-15,Mobile,Instagram
E00845,C01880,Visit,2024-12-18,Mobile,Facebook
E00846,C04381,Visit,2026-04-20,Desktop,Facebook
E00847,C03210,Visit,2025-11-03,Mobile,Google
E00848,C04185,Product View,2024-08-03,Mobile,Direct
E00849,C01229,Purchase,2026-05-23,Desktop,Facebook
E00850,C02228,Purchase,2024-11-22,Desktop,Facebook
E00851,C04957,Visit,2025-01-23,Desktop,Facebook
E00852,C00073,Visit,2025-09-24,Desktop,Facebook
E00853,C04252,Visit,2026-03-10,Mobile,Facebook
E00854,C01346,Visit,2025-11-15,Desktop,Facebook
E00855,C04693,Visit,2026-03-27,Desktop,Facebook
E00856,C04288,Checkout,2025-04-09,Mobile,Google
E00857,C03050,Product View,2024-06-10,Tablet,Google
E00858,C02892,Product View,2026-01-14,Desktop,Google
E00859,C03653,Visit,2024-08-28,Mobile,Facebook
E00860,C01352,Visit,2024-10-15,Desktop,Direct
E00861,C00795,Purchase,2025-02-13,Desktop,Google
E00862,C01929,Product View,2024-06-25,Desktop,Direct
E00863,C04681,Visit,2026-04-10,Desktop,Google
E00864,C03776,Visit,2025-11-01,Tablet,Facebook
E00865,C01254,Visit,2025-09-08,Mobile,Google
E00866,C04185,Product View,2024-12-03,Mobile,Instagram
E00867,C02075,Add To Cart,2025-06-14,Tablet,Facebook
E00868,C02798,Product View,2025-01-25,Mobile,Facebook
E00869,C03610,Add To Cart,2024-12-15,Mobile,Instagram
E00870,C01705,Product View,2024-10-09,Mobile,Instagram
E00871,C04328,Product View,2025-04-09,Mobile,Instagram
E00872,C00992,Visit,2024-07-04,Mobile,Google
E00873,C03043,Add To Cart,2025-04-04,Tablet,Direct
E00874,C00924,Product View,2025-07-24,Desktop,Instagram
E00875,C00943,Product View,2025-01-09,Tablet,Instagram
E00876,C03417,Product View,2024-07-24,Desktop,Direct
E00877,C04971,Product View,2026-04-23,Mobile,Instagram
E00878,C00635,Visit,2025-04-25,Tablet,Facebook
E00879,C03570,Add To Cart,2024-09-15,Desktop,Instagram
E00880,C02570,Visit,2026-05-08,Mobile,Google
E00881,C00294,Product View,2024-08-08,Mobile,Instagram
E00882,C04381,Visit,2024-10-13,Desktop,Facebook
E00883,C02647,Purchase,2026-04-04,Mobile,Google
E00884,C03750,Visit,2025-03-08,Desktop,Google
E00885,C03671,Product View,2026-03-18,Tablet,Google
E00886,C03204,Visit,2025-02-06,Mobile,Google
E00887,C03480,Add To Cart,2026-05-09,Mobile,Direct
E00888,C02203,Add To Cart,2025-04-23,Tablet,Google
E00889,C04870,Visit,2024-12-18,Tablet,Instagram
E00890,C04902,Visit,2024-10-29,Desktop,Direct
E00891,C03309,Purchase,2026-01-31,Desktop,Instagram
E00892,C02554,Product View,2025-07-24,Desktop,Facebook
E00893,C03905,Visit,2025-01-14,Tablet,Facebook
E00894,C01005,Visit,2025-11-12,Mobile,Instagram
E00895,C02012,Product View,2026-04-19,Desktop,Direct
E00896,C00346,Checkout,2024-10-03,Tablet,Instagram
E00897,C00442,Add To Cart,2024-06-18,Desktop,Google
E00898,C03730,Product View,2026-01-28,Mobile,Google
E00899,C00326,Add To Cart,2026-01-09,Desktop,Direct
E00900,C03267,Product View,2025-05-05,Desktop,Instagram
E00901,C00579,Visit,2025-07-31,Mobile,Direct
E00902,C03489,Visit,2025-07-24,Desktop,Instagram
